nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 5868/2013,582593,"
  ","
  ",Projeto de Lei,"Energia, Recursos Hídricos e Minerais","Altera os arts. 2º, 8º e 26 da Lei nº 9.478, de 06 de agosto de 1997, que dispõe sobre a política energética nacional, as atividades relativas ao monopólio do petróleo, institui o Conselho Nacional de Política Energética e a Agência Nacional do Petróleo.  ","
  ",Luiz de Deus,171618,BA,DEM       ,02/07/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Minas e Energia; Desenvolvimento Econômico, Indústria e Comércio e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do Petróleo, competência, Conselho Nacional de Política Energética (CNPE), Agência Nacional do Petróleo, Gás Natural e Biocombustíves (ANP), garantia, Estados, acesso, exploração, produção, transporte, gás natural.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104554,,
PL 5867/2013,582589,"
  ","
  ",Projeto de Lei,Administração Pública,"Dispõe sobre a estruturação dos Tribunais Regionais Federais da 6ª,  7ª, 8ª e 9ª regiões e dá outras providências.

","
  ",SUPERIOR TRIBUNAL DE JUSTIÇA,"
  ","
  ","
  ",02/07/2013,.,"
  ",.,"Criação, Tribunal Regional Federal (TRF), Sexta Região, Curitiba (PR), jurisdição, Paraná, Santa Catarina, Mato Grosso do Sul, Sétima Região, Belo Horizonte (MG), Oitava Região, Salvador (BA), Bahia, Sergipe, Nona Região, Manaus (AM), Amazonas, Acre, Rondônia, Roraima, composição, remoção, juiz federal, juiz federal substituto. _Criação, cargo, juiz federal, servidor, quadro de pessoal, secretaria de tribunal.",ARQUIVO - Arquivada,"
  ",,
PL 5866/2013,582582,"
  ","
  ",Projeto de Lei,Saúde,"Revoga o § 1º, do art. 11, da Lei nº 11.265, de 3 de janeiro de 2006, que regulamenta a comercialização de alimentos para lactentes e crianças, de primeira infância e também a produtos de puericultura correlatos.",Revoga a obrigatoriedade de advertência nas embalagens ou rótulos de fórmula infantil para crianças de primeira infância.,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","
  ","
  ","
  ",02/07/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-6919/2006. Em razão desta apensação o PL 6919/06 passa a tramitar em regime de Prioridade.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade.,Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei de Produtos para Lactentes e Crianças, exclusão, advertência, rótulo, embalagem, alimento infantil, destinação, criança, primeira infância. ",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104518,,
PL 5865/2013,582565,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias,"Modifica o art. 132 da Lei nº 8.069, de 13 de julho de 1990, que ""dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências"".",Estabelece que o Conselho Tutelar é órgão integrante da administração pública local composto de até 05 (cinco) membros com mandato de 02 (dois) anos.,Onofre Santo Agostini,160563,SC,PSD       ,02/07/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-1265/2011.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Estatuto da Criança e do Adolescente, Conselho Tutelar, órgão público, quantidade, membro, proporcionalidade, habitante, redução, mandato, conselheiro.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104485,,
PL 5864/2013,582554,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Acrescenta alínea i ao inciso II do art. 8º da Lei nº 9.250, de 26 de dezembro de 1995, para permitir a dedutibilidade, para efeito da formação da base de cálculo do imposto sobre a renda das pessoas físicas, de valores investidos na aquisição de imóvel único exclusivamente residencial.","
  ",Rogério Peninha Mendonça,160651,SC,PMDB      ,02/07/2013,"Ordinário (Art. 151, III, RICD)",Apense-se ao PL-2254/2011.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, LegislaçãoTributária  Federal,, base de cálculo, Imposto sobre a Renda da Pessoa Física (IRPF), dedução,  aquisição, imóvel residencial, tributação, benefício fiscal.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104462,,
PL 5863/2013,582542,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Trabalho e Emprego,"Cria o Programa Nacional de Inclusão no Mercado de Trabalho, para mulheres beneficiadas pelo Programa Bolsa Família. ","
  ",Sandra Rosado,74039,RN,PSB       ,02/07/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-6021/2009.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Programa Nacional de inclusão no mercado de trabalho, financiamento, qualificação profissional, mulher, beneficiário, bolsa-família.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104448,,"
      "
PL 5862/2013,582530,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo"," Dispõe sobre as condições de encargos nos financiamentos com recursos para agricultores familiares minifundistas contratados com recursos dos Fundos Constitucionais de Financiamento do Norte, do Nordeste e do Centro-Oeste, e dá outras providências.",Aplica aos contratos de crédito rural firmados com os agricultores familiares os mesmos encargos previstos para os beneficiários do programa de reforma agrária.,Anselmo de Jesus,73937,RO,PT        ,02/07/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Equiparação, beneficiário, reforma agrária, agricultor familiar, mini produtor rural, encargos de financiamento, contrato, crédito rural, recursos financeiros, Fundo Constitucional de Financiamento do Centro-Oeste (FCO), Fundo Constitucional de Financiamento do Nordeste (FNE), Fundo Constitucional de Financiamento do Norte (FNO). ",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104433,,
PL 5853/2013,582461,"
  ",PLS 17/2004,Projeto de Lei,Direitos Humanos e Minorias; Finanças Públicas e Orçamento,"Altera o inciso IV do art. 1º da Lei nº 8.989, de 24 de fevereiro de 1995, para dispor sobre a isenção do Imposto sobre Produtos Industrializados (IPI) na aquisição de automóveis por deficientes auditivos.","
  ",Senado Federal - Paulo Paim,"
  ",RS,PT        ,01/07/2013,"Urgência (Art. 155, RICD)","Declarado prejudicado em face da aprovação da Subemenda Substitutiva Global apresentada ao Projeto de Lei n. 7.699/2006, principal (Sessão Deliberativa Ordinária de 5 de março de 2015).",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei de Isenção do IPI para compra de automóveis, isenção, Imposto sobre Produtos Industrializados (IPI), automóvel, deficiência auditiva, benefício fiscal, tributação.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104200,,
PL 5855/2013,582463,"
  ",PLS 3/2010,Projeto de Lei,Direito Civil e Processual Civil; Direitos Humanos e Minorias,"Altera a Lei nº 6.015, de 31 de dezembro de 1973, para assegurar o registro público aos prenomes indígenas.","
  ",Senado Federal - Cristovam Buarque,"
  ",DF,PDT       ,01/07/2013,"Prioridade (Art. 151, II, RICD)","Às Comissões de Direitos Humanos e Minorias e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei dos Registros Públicos, registro de nascimento, prenome, Índio.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104203,,
PL 5854/2013,582462,"
  ",PLS 375/2008,Projeto de Lei,Finanças Públicas e Orçamento; Previdência e Assistência Social,"Acrescenta alínea ao inciso II do art. 8º da Lei nº 9.250, de 26 de dezembro de 1995, para permitir aos aposentados de baixa renda a dedução das despesas com medicamentos da base de cálculo do imposto de renda da pessoa física.","
  ",Senado Federal - Paulo Paim,"
  ",RS,PT        ,01/07/2013,"Prioridade (Art. 151, II, RICD)","Defiro o pedido contido no Requerimento n. 7.915/2017, nos termos do art. 141 do RICD. Revejo o despacho inicial aposto ao Projeto de Lei n. 5.854/2013 para incluir o exame pela Comissão de Defesa dos Direitos da Pessoa com Deficiência. Esclareço que, para os fins do art. 191, III, do RICD, prevalecerá a ordem de distribuição prevista neste despacho. Publique-se. Oficie-se. [ATUALIZAÇÃO DO DESPACHO DO PL N. 5.854/2013: À CPD, à CIDOSO, à CFT (mérito e art. 54 do RICD) e à CCJC (art. 54 do RICD). Proposição sujeita à apreciação conclusiva pelas Comissões (art. 24, II, do RICD). Regime de tramitação: prioridade.]",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração,Legislação Tributária Federal, declaração de rendimento,Imposto sobre a Renda da Pessoa Física (IRPF), aposentado, dedução, despesa, medicamento, tributação, benefício fiscal.",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104202,,"
      "
PL 5856/2013,582464,"
  ",PLS 299/2010,Projeto de Lei,Homenagens e Datas Comemorativas,Institui o Dia Nacional de Doação de Cordão Umbilical.,"
  ",Senado Federal - Inácio Arruda,"
  ",CE,PC do B   ,01/07/2013,"Prioridade (Art. 151, II, RICD)","Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Dia Nacional de Doação de Cordão Umbilical, comemoração, outubro.",Tranformada no(a) Lei Ordinária 13309/2016,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104204,,
PL 5857/2013,582465,"
  ",PLS 102/2011,Projeto de Lei,Homenagens e Datas Comemorativas,"Inscreve o nome da Sóror Joana Angélica de Jesus no Livro dos Heróis da Pátria.

","
  ",Senado Federal - Lídice da Mata,"
  ",BA,PSB       ,01/07/2013,"Prioridade (Art. 151, II, RICD)",Às Comissões de Cultura e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Inscrição, personagem ilustre, Livro dos Heróis da Pátria, Panteão da Pátria e da Liberdade Tancredo Neves.",CCJC - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104205,,
PL 5858/2013,582466,"
  ",PLS 119/2011,Projeto de Lei,Cidades e Desenvolvimento Urbano,"Altera as Leis nº 6.766, de 19 de dezembro de 1979, que dispõe sobre o parcelamento do solo urbano, e nº 10.257, de 10 de julho de 2001 (Estatuto da Cidade), para dispor sobre a implantação de redes subterrâneas de infraestrutura básica previamente às obras de pavimentação e condicionar a concessão de financiamento federal para obras municipais ao cumprimento dessa disposição.","
  ",Senado Federal - Acir Gurgacz,"
  ",RO,PDT       ,01/07/2013,"Prioridade (Art. 151, II, RICD)","Às Comissões de Viação e Transportes; Desenvolvimento Urbano; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, II. Apense-se a este oPL-4931/2013.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do Parcelamento Urbano, Estatuto da Cidade, implantação, rede, infraestrutura urbana, pavimentação, via pública, concessão, financiamento, obra pública.",SERAU(SGM) - Aguardando Envio ao Senado Federal,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104206,,
PL 5859/2013,582468,"
  ",PLS 549/2011,Projeto de Lei,Finanças Públicas e Orçamento,"Acrescenta alínea ao inciso II do caput do art. 8º da Lei nº 9.250, de 26 de dezembro de 1995, para permitir a dedução, da base de cálculo do Imposto de Renda da Pessoa Física (IRPF), das despesas com a aquisição de livros técnicos diretamente afeitos à profissão do contribuinte e com a aquisição de livros didáticos diretamente afeitos à sua instrução e à dos seus dependentes.","
  ",Senado Federal - Randolfe Rodrigues,"
  ",AP,PSOL      ,01/07/2013,"Prioridade (Art. 151, II, RICD)","Às Comissões de Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD)Apense-se a este o PL-6552/2006.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Legislação Tributária  Federal,  Imposto sobre a Renda da Pessoa Física (IRPF), dedução, despesa, livro, tributação, benefício fiscal.",CFT - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104208,,"
      "
PL 5860/2013,582470,"
  ",PLS 688/2011,Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo; Estrutura Fundiária",Dispõe sobre o perdão de dívidas oriundas de operações de crédito rural contratadas com instituições financeiras federais na área de atuação da Superintendência do Desenvolvimento do Nordeste (Sudene) e dá outras providências.,"
  ",Senado Federal - Vital do Rego,"
  ",PB,PMDB      ,01/07/2013,"Prioridade (Art. 151, II, RICD)","Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, II. Apense-se a este o PL-3549/2012.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Perdão, dívida, contratação, operação financeira, crédito rural, Sudene, agricultor, pequeno agricultor, médio produtor rural, propriedade familiar, cooperativa rural, associação rural, prazo, recursos financeiros, Fundo Constitucional de Financiamento do Nordeste (FNE), Fundo de Amparo ao Trabalhador (FAT), instituição financeira, instituição federal, valor, suspensão, execução judicial, proibição, inscrição, Cadastro informativo de créditos não quitados do setor público federal (Cadin), Serviço de Proteção ao Crédito (SPC), registro, inadimplência, liquidação, dívida, abatimento, percentagem, prazo máximo, juros, amortização, Banco do Nordeste do Brasil (BNB), mutuário.",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104210,,"
      "
PL 5861/2013,582471,"
  ",PLS 383/2012,Projeto de Lei,Homenagens e Datas Comemorativas,Inscreve o nome de Joaquim Aurélio Barreto Nabuco de Araújo no Livro dos Heróis da Pátria.,"
  ",Senado Federal - Cristovam Buarque,"
  ",DF,PDT       ,01/07/2013,"Prioridade (Art. 151, II, RICD)","Às Comissões de Cultura e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Inscrição, personagem ilustre, Livro  dos Heróis da Pátria, Panteão da Pátria e da Liberdade Tancredo Neves.",Tranformada no(a) Lei Ordinária 12988/2014,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1104212,,
